Parceiro Id;Parceiro Nome;Nº do Pedido;NF;Valor da NF;Data Faturamento;Fluxo;Status;SKU;Descrição do item;NFD;Categoria;Quantidade unitária;Valor unitário;Subtotal;Data Coleta;Data de Recebimento da Coleta
176154;E S L KOSLYK;tAAAAKTJG;000825937;541,33;31/07/2026;Reversa;boleto pendente;822357182;Penteadeira Camarim com Espelho França Yescasa BegeOff WhiteFreijó;762719;Móveis para Quarto / Penteadeira;1.000000;108,00;108,00;30/07/2026;30/07/2026
176154;E S L KOSLYK;tAAAAKTJG;000825937;541,33;31/07/2026;Reversa;boleto pendente;910596;Conjunto Quarto de Bebê Completo Berço 2 em 1 GuardaRoupa e Cômoda Yuri Espresso Móveis BrancoJequitibá HP;790247;Móveis para Quarto de Bebê / Quarto de Bebê Completo;1.000000;216,02;216,02;30/07/2026;30/07/2026
176154;E S L KOSLYK;tAAAAKTJG;000825937;541,33;31/07/2026;Reversa;boleto pendente;905883;Tanque de Lavar Roupa em Mármore Sintético Granitado 55x41cm BrancoGelo Aj Rorato;808334;Tanques;1.000000;37,00;37,00;30/07/2026;30/07/2026
176154;E S L KOSLYK;tAAAAKTJG;000825937;541,33;31/07/2026;Reversa;boleto pendente;873520;Cama Solteiro com Sapateira e Nicho Laura Yescasa Branco;762180;Móveis para Quarto / Camas;1.000000;62,43;62,43;30/07/2026;30/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJ8;000825934;323,43;31/07/2026;Reversa;boleto pendente;601620;Janela de Alumínio Veneziana 100x150cm 4 Folhas com Grade sem Vidro Soft Plus MGM Branco;742595;Janelas;1.000000;27,67;27,67;28/07/2026;28/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJ8;000825934;323,43;31/07/2026;Reversa;boleto pendente;250117815;Estante para TV e Home Theater até 84 Polegadas com LED com Vidro Reflecta 100 MDF 2552CMX2176cm LED e Porta Luminare Yescasa;789783;Móveis para Sala de Estar / Estantes / Estante para TV e Home Theater;1.000000;144,62;144,62;28/07/2026;28/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJ8;000825934;323,43;31/07/2026;Reversa;boleto pendente;818107;Prateleira 180cm 100 MDF Marrom;749225;Móveis para Sala de Estar / Nichos para Sala de Estar;1.000000;10,72;10,72;27/07/2026;27/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJ8;000825934;323,43;31/07/2026;Reversa;boleto pendente;885314;Sofá Fixo Living 3 Lugares Linho MDP Bege Ares 220cm;709114;Móveis para Sala de Estar / Sofás / Sofá 4 ou mais Lugares;1.000000;90,75;90,75;24/07/2026;24/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJ8;000825934;323,43;31/07/2026;Reversa;boleto pendente;727410;Painel Ripado para TV até 65 Polegadas com LED 2 Portas 1675x200cm Atena Yescasa Bege;703235;Móveis para Sala de Estar / Painéis;1.000000;49,67;49,67;24/07/2026;24/07/2026
175964;SAFARI;tAAAAKTJE;000825936;266,23;31/07/2026;Reversa;boleto pendente;730747;Balcão 2 Portas 80cm Arizona CabeCasa MadeiraOriginals;781634;Móveis para Cozinha / Balcões para Cozinha;1.000000;78,65;78,65;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTJE;000825936;266,23;31/07/2026;Reversa;boleto pendente;699681;Gabinete para Banheiro com Cuba 65cm MDF Helsing VerdePistache;741611;Móveis para Banheiro / Conjuntos de Móveis para Banheiro;1.000000;48,00;48,00;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTJE;000825936;266,23;31/07/2026;Reversa;boleto pendente;853190;Penteadeira Armário PortaJoias com Espelho Suspenso Dubai Yescasa Branco;762113;Móveis para Quarto / Penteadeira;1.000000;57,60;57,60;24/07/2026;26/07/2026
175964;SAFARI;tAAAAKTJE;000825936;266,23;31/07/2026;Reversa;boleto pendente;867813;Cômoda de Bebê 1 Porta 4 Gavetas Maya Clássico Espresso Móveis BrancoBrilho;772719;Móveis para Quarto / Cômodas para Quartos;1.000000;57,00;57,00;24/07/2026;26/07/2026
175964;SAFARI;tAAAAKTJE;000825936;266,23;31/07/2026;Reversa;boleto pendente;380032;Estante de Livros 5 Prateleiras Office 188CMX605cm Branco Tx;742581;Móveis para Sala de Estar / Estantes / Estante para Livros;2.000000;12,49;24,98;23/07/2026;23/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJA;000825935;269,66;31/07/2026;Reversa;boleto pendente;894493;Cama Infantil Montessoriana Solteiro Liz Casatema MadeiraOriginals Verde;789847;Móveis para Quarto Infantil / Camas Infantis;1.000000;17,98;17,98;30/07/2026;30/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJA;000825935;269,66;31/07/2026;Reversa;boleto pendente;920644907;Aparador para Sala Design Moderno 160cm em Madeira Maciça Mel Jamba Marrom;804528;Móveis para Sala de Estar / Aparadores para Sala de Estar;1.000000;45,01;45,01;30/07/2026;30/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJA;000825935;269,66;31/07/2026;Reversa;boleto pendente;980047;GuardaRoupa Portas de Correr Spazio Yescasa Branco;780785;Móveis para Quarto / Guarda-Roupas;1.000000;67,73;67,73;29/07/2026;29/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJA;000825935;269,66;31/07/2026;Reversa;boleto pendente;538104154;Gabinete de Banheiro Suspenso 60cm com 2 Nichos 1 Porta Basculante e 1 Gaveta sem Cuba PretoMelGrafite;762752;Móveis para Banheiro / Gabinetes para Banheiro;2.000000;19,06;38,11;29/07/2026;29/07/2026
176019;SALDAO CAMPINAS;tAAAAKTJA;000825935;269,66;31/07/2026;Reversa;boleto pendente;863651;Porta Pivotante de Alumínio 210 x 120cm com Puxador Veneza Esquadrias Bergamo Abertura Direita Preto;742619;Portas;1.000000;100,83;100,83;28/07/2026;28/07/2026
175964;SAFARI;tAAAAKTJ2;000825932;530,89;31/07/2026;Reversa;boleto pendente;210554;Armário de Canto Aberto com 6 Prateleira ME4132 Marrom;758240;Móveis para Escritório / Armários para Escritório;1.000000;41,01;41,01;25/07/2026;26/07/2026
175964;SAFARI;tAAAAKTJ2;000825932;530,89;31/07/2026;Reversa;boleto pendente;961930;GuardaRoupa Casal 6 Portas 8 Gavetas 100 MDF Eloá Cinamomo Marrom;758245;Móveis para Quarto / Guarda-Roupas;1.000000;197,14;197,14;25/07/2026;26/07/2026
175964;SAFARI;tAAAAKTJ2;000825932;530,89;31/07/2026;Reversa;boleto pendente;885368;GuardaRoupa Casal 6 Portas 2 Gavetas França Branco;732066;Móveis para Quarto / Guarda-Roupas;2.000000;61,60;123,20;23/07/2026;26/07/2026
175964;SAFARI;tAAAAKTJ2;000825932;530,89;31/07/2026;Reversa;boleto pendente;929231;Guarda Roupas 03 Portas Milano com Espelho na Porta Central Portas Ripadas e 4 Gavetas Internas MDF MarromCinamomo;722307;Móveis para Quarto / Guarda-Roupas;1.000000;136,65;136,65;23/07/2026;23/07/2026
175964;SAFARI;tAAAAKTJ2;000825932;530,89;31/07/2026;Reversa;boleto pendente;781931;Estante de Livros 120CMX180CM 5 Prateleiras Seattle Yescasa Branco;742079;Móveis para Sala de Estar / Estantes / Estante para Livros;1.000000;32,89;32,89;23/07/2026;23/07/2026
176019;SALDAO CAMPINAS;tAAAAKTII;000418864;86,81;31/07/2026;Reversa;boleto pendente;951379;Mesa de Jantar 6 Lugares 160cm Miriti CabeCasa MadeiraOriginals MarromCaramelo;417543;Móveis para Sala de Jantar / Mesas para Sala de Jantar;1.000000;73,87;73,87;23/07/2026;29/07/2026
176019;SALDAO CAMPINAS;tAAAAKTII;000418864;86,81;31/07/2026;Reversa;boleto pendente;202362;Gabinete para Banheiro em Plástico com Lavatório Fit Astra sem Torneira Branco;417894;Móveis para Banheiro / Gabinetes para Banheiro;1.000000;12,94;12,94;24/07/2026;24/07/2026
175964;SAFARI;tAAAAKTIS;000825928;359,31;31/07/2026;Reversa;boleto pendente;883357;Guarda Roupa Casal 100 MDF 8 Portas 4 Gavetas Jatobá Yescasa Cinamomo;797983;Móveis para Quarto / Guarda-Roupas;1.000000;78,40;78,40;30/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIS;000825928;359,31;31/07/2026;Reversa;boleto pendente;846109;Cômoda Sapateira Multiuso 6 Gavetas 1 Porta com Espelho Marabá JatobáAreia MarromJatoba;753230;Móveis para Quarto / Cômodas para Quartos;1.000000;49,60;49,60;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIS;000825928;359,31;31/07/2026;Reversa;boleto pendente;215017;Kit Porta de Madeira Decorada 215x75cm com Batente de Aço 6cm Cantareira MGM Abertura Direita MarromMogno;799898;Portas;1.000000;31,13;31,13;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIS;000825928;359,31;31/07/2026;Reversa;boleto pendente;707076209;Conjunto Mesa Rústica com Bancos Madeira Maciça 240m Área Externa Churrasco Jardim LaranjaCera Mel;733281;Móveis para Jardim / Conjuntos de Móveis para Jardim;1.000000;103,78;103,78;28/07/2026;29/07/2026
175964;SAFARI;tAAAAKTIS;000825928;359,31;31/07/2026;Reversa;boleto pendente;890895815;Comoda Infantil 5 Gavetas 2 Portas Reflecta Branco;752385;Móveis para Quarto / Cômodas para Quartos;1.000000;96,40;96,40;28/07/2026;29/07/2026
175964;SAFARI;tAAAAKTIQ;000825927;222,72;31/07/2026;Reversa;boleto pendente;397646865;Banqueta Gaia para Cozinha e Área Gourmet MarromCaramelo;741799;Móveis para Cozinha / Banquetas para Cozinha;1.000000;60,00;60,00;28/07/2026;29/07/2026
175964;SAFARI;tAAAAKTIQ;000825927;222,72;31/07/2026;Reversa;boleto pendente;980284;Cômoda para Quarto 10 Gavetas Caribe BegeCinamomoOff White;704383;Móveis para Quarto / Cômodas para Quartos;1.000000;17,54;17,54;28/07/2026;28/07/2026
175964;SAFARI;tAAAAKTIQ;000825927;222,72;31/07/2026;Reversa;boleto pendente;981551;Mesa de Jantar Base Cone em Madeira Laminada 120cm Lyon MarromAmadeirado;762736;Móveis para Sala de Jantar / Mesas para Sala de Jantar;1.000000;54,69;54,69;27/07/2026;28/07/2026
175964;SAFARI;tAAAAKTIQ;000825927;222,72;31/07/2026;Reversa;boleto pendente;742336;Estante de Livros 52CMX175CM Multiuso 5 Nichos Montreal Yescasa Branco;742079;Móveis para Sala de Estar / Estantes / Estante para Livros;1.000000;19,31;19,31;23/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIQ;000825927;222,72;31/07/2026;Reversa;boleto pendente;932642;Escrivaninha em L ou Reta Oring 6 Gavetas 230cm CabeCasa MadeiraOriginals Branco;742585;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;71,18;71,18;22/07/2026;23/07/2026
176278;LOGME CWB;tAAAAKTJ0;017587389;218,84;31/07/2026;Reversa;boleto pendente;336687918;Porta Correr Lisa Prime Trilho Embutido Concha 82x210 Direito Branco Rodam;17573932;Portas;1.000000;50,67;50,67;28/07/2026;29/07/2026
176278;LOGME CWB;tAAAAKTJ0;017587389;218,84;31/07/2026;Reversa;boleto pendente;393845958;Porta de Aço Lambril Lucasa Facilita Abertura Direita Preto;17567996;Portas;1.000000;86,10;86,10;28/07/2026;29/07/2026
176278;LOGME CWB;tAAAAKTJ0;017587389;218,84;31/07/2026;Reversa;boleto pendente;771408319;Base Box Baú Solteiro com Pistão a Gás Estrutura Reforçada 88x188cm Smart Yescasa Bege;17577590;Móveis para Quarto / Base Box / Base Box Casal;1.000000;40,29;40,29;28/07/2026;29/07/2026
176278;LOGME CWB;tAAAAKTJ0;017587389;218,84;31/07/2026;Reversa;boleto pendente;696981;Módulo Balcão de Cozinha 2 Portas 80cm Branco Emily Espresso Móveis;17562228;Móveis para Cozinha / Balcões para Cozinha;1.000000;26,25;26,25;28/07/2026;29/07/2026
176278;LOGME CWB;tAAAAKTJ0;017587389;218,84;31/07/2026;Reversa;boleto pendente;872139;Pia de Cozinha em Aço Inox de 120CMX53CM Concretada sem Válvula Plus 30 Cinza Ghelplus;17572454;Cubas para Cozinha;1.000000;15,53;15,53;23/07/2026;24/07/2026
176269;ELETROSHOW OUTL;tAAAAKTIW;000825930;136,04;31/07/2026;Reversa;boleto pendente;546101;Cômoda Infantil 4 Gavetas Aquarela Espresso Móveis Branco;808467;Móveis para Quarto de Bebê / Quarto de Bebê Completo;1.000000;62,75;62,75;30/07/2026;30/07/2026
176269;ELETROSHOW OUTL;tAAAAKTIW;000825930;136,04;31/07/2026;Reversa;boleto pendente;728755;Cama Casal em MDP 193cm x 144cm Mônaco;780674;Móveis para Quarto / Camas;1.000000;32,75;32,75;30/07/2026;30/07/2026
176269;ELETROSHOW OUTL;tAAAAKTIW;000825930;136,04;31/07/2026;Reversa;boleto pendente;310048;Espelho de Chão com 2 Prateleiras Retrô 161x50cm Movelbento;781859;Móveis para Sala de Estar / Nichos para Sala de Estar;1.000000;40,54;40,54;30/07/2026;30/07/2026
176278;LOGME CWB;tAAAAKTIG;017587386;347,55;31/07/2026;Reversa;boleto pendente;906139;GuardaRoupa Casal 6P Giardino MarromAmêndola TouchNude Prime Tx;17560307;Móveis para Quarto / Guarda-Roupas;1.000000;99,00;99,00;27/07/2026;27/07/2026
176278;LOGME CWB;tAAAAKTIG;017587386;347,55;31/07/2026;Reversa;boleto pendente;689876327;GuardaRoupa Casal com Espelho 3 Portas em BP Belluno CinzaUrbi;17573444;Móveis para Quarto / Guarda-Roupas;1.000000;173,84;173,84;27/07/2026;27/07/2026
176278;LOGME CWB;tAAAAKTIG;017587386;347,55;31/07/2026;Reversa;boleto pendente;801966;Válvula Inox para Cozinha 312 Pino Cromado Ghelplus;17572454;Metais Sanitários Cozinha / Válvula para Cozinha;1.000000;1,55;1,55;23/07/2026;24/07/2026
176278;LOGME CWB;tAAAAKTIG;017587386;347,55;31/07/2026;Reversa;boleto pendente;541331;Escrivaninha Mesa Escritório Penteadeira de Canto com Espelho Star 1 Porta 136cm Branca;17574984;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;15,41;15,41;23/07/2026;24/07/2026
176278;LOGME CWB;tAAAAKTIG;017587386;347,55;31/07/2026;Reversa;boleto pendente;865524;Rack para TV até 75 Polegadas com LED MDF 181cm 2 Portas Fita Cronos CabeCasa MadeiraOriginals Off White;17573887;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;57,75;57,75;23/07/2026;24/07/2026
176278;LOGME CWB;tAAAAKTJ4;000825933;267,97;31/07/2026;Reversa;boleto pendente;805224021;Kit 6 Cadeiras Estofada Moderna Sala de Jantar Lua Bege;772107;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;101,53;101,53;28/07/2026;29/07/2026
176278;LOGME CWB;tAAAAKTJ4;000825933;267,97;31/07/2026;Reversa;boleto pendente;901342;Kit 2 Poltronas Decorativas Linho Bege Mona 65cm;779630;Móveis para Sala de Estar / Poltronas para Sala de Estar;1.000000;61,50;61,50;28/07/2026;29/07/2026
176278;LOGME CWB;tAAAAKTJ4;000825933;267,97;31/07/2026;Reversa;boleto pendente;885378;GuardaRoupa Casal 6 Portas 2 Gavetas França Off WhiteCinamomo;739359;Móveis para Quarto / Guarda-Roupas;1.000000;36,18;36,18;28/07/2026;28/07/2026
176278;LOGME CWB;tAAAAKTJ4;000825933;267,97;31/07/2026;Reversa;boleto pendente;846403;Cômoda 2 Portas 5 Gavetas com Cabideiro e Pés Chicago BegeMel;742222;Móveis para Quarto / Cômodas para Quartos;1.000000;32,76;32,76;23/07/2026;24/07/2026
176278;LOGME CWB;tAAAAKTJ4;000825933;267,97;31/07/2026;Reversa;boleto pendente;821282;Mesa de Cabeceira 2 Gavetas 1 Nicho 100 MDF Gales Branco;763140;Móveis para Quarto / Mesas de Cabeceira;2.000000;18,00;36,00;24/07/2026;24/07/2026
175964;SAFARI;tAAAAKTIO;017587388;321,99;31/07/2026;Reversa;boleto pendente;901229;Tampo de VidroMDF para Mesa de Jantar até 4 Lugares 120x80cm Preto;17577178;Móveis para Cozinha / Tampos para Cozinha;1.000000;30,38;30,38;28/07/2026;29/07/2026
175964;SAFARI;tAAAAKTIO;017587388;321,99;31/07/2026;Reversa;boleto pendente;165200017;Mesa de Cabeceira Suspensa 100 MDF Orion CabeCasa MadeiraOriginals Marrom;17570342;Móveis para Quarto / Mesas de Cabeceira;1.000000;22,91;22,91;28/07/2026;29/07/2026
175964;SAFARI;tAAAAKTIO;017587388;321,99;31/07/2026;Reversa;boleto pendente;831062;Guarda Roupa Casal 3 Portas 9 Gavetas Luana Off WhiteCinamomoOffWhite;17577617;Móveis para Quarto / Guarda-Roupas;1.000000;70,80;70,80;27/07/2026;28/07/2026
175964;SAFARI;tAAAAKTIO;017587388;321,99;31/07/2026;Reversa;boleto pendente;717999;GuardaRoupa Casal com Cabeceira 6 Portas 3 Gavetas Top Cancun Yescasa MarromJequitiba;17572127;Móveis para Quarto / Guarda-Roupas;1.000000;69,01;69,01;23/07/2026;26/07/2026
175964;SAFARI;tAAAAKTIO;017587388;321,99;31/07/2026;Reversa;boleto pendente;966849;Espelho de Corpo New York Veludo 58cm X 160cm;17567590;Decoração / Espelhos Decorativos;1.000000;128,89;128,89;23/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIE;017587385;265,18;31/07/2026;Reversa;boleto pendente;982335;Armário de Cozinha 3 Portas 120cm Vidro Transparente 100 MDF Dobradiças Slow Motion Lúmina Itatiaia CinzaGrafite;17577627;Móveis para Cozinha / Cozinha Compacta;1.000000;43,46;43,46;27/07/2026;28/07/2026
175964;SAFARI;tAAAAKTIE;017587385;265,18;31/07/2026;Reversa;boleto pendente;348448068;Armário de Cozinha 70cm 2 Portas BegeCinamomoOff White;17564459;Móveis para Cozinha / Cozinha Compacta;1.000000;10,76;10,76;23/07/2026;24/07/2026
175964;SAFARI;tAAAAKTIE;017587385;265,18;31/07/2026;Reversa;boleto pendente;961640;Porta Sanfonada de PVC 210cm x 60cm Belplast Branco;17560543;Portas;1.000000;8,77;8,77;23/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIE;017587385;265,18;31/07/2026;Reversa;boleto pendente;841376;Cozinha Compacta 6 Portas 1 Gavetas 120cm Nápoles Itatiaia BrancoCinamomoOff White;17572215;Móveis para Cozinha / Cozinha Compacta;1.000000;77,19;77,19;22/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIE;017587385;265,18;31/07/2026;Reversa;boleto pendente;851229;Guarda Roupa Casal com Espelho e Pés 8 Portas e 6 Gavetas Master CinzaJatobáGrafite;17535391;Móveis para Quarto / Guarda-Roupas;1.000000;125,00;125,00;23/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIY;000825931;426,36;31/07/2026;Reversa;boleto pendente;602650726;Estante para TV e Home Theater até 55 Polegadas 166CMX155CM Nichos 2 Portas Cinamomo Off White Havana;692970;Móveis para Sala de Estar / Estantes / Estante para TV e Home Theater;1.000000;19,64;19,64;28/07/2026;28/07/2026
175964;SAFARI;tAAAAKTIY;000825931;426,36;31/07/2026;Reversa;boleto pendente;920998;Cuba de Apoio Redonda BL34 34x34cm Lapimat BrancoGranit Matte Compace;639351;Cubas e Pias para Lavatório / Cubas;1.000000;19,03;19,03;27/07/2026;27/07/2026
175964;SAFARI;tAAAAKTIY;000825931;426,36;31/07/2026;Reversa;boleto pendente;818793;Balcão para Pia 120cm sem Tampo Arizona CabeCasa MadeiraOriginals;763176;Móveis para Cozinha / Balcões para Cozinha;2.000000;119,40;238,80;25/07/2026;26/07/2026
175964;SAFARI;tAAAAKTIY;000825931;426,36;31/07/2026;Reversa;boleto pendente;898159;Conjunto 2 Cadeiras Rainha em Madeira Maciça MarromMelLinho Off White;752133;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;92,25;92,25;24/07/2026;26/07/2026
175964;SAFARI;tAAAAKTIY;000825931;426,36;31/07/2026;Reversa;boleto pendente;273226;Gaveteiro Carrinho de Maquiagem 4 Gavetas PE2009 Branco;741714;Móveis para Escritório / Gaveteiros;1.000000;56,64;56,64;22/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIK;000825926;314,92;31/07/2026;Reversa;boleto pendente;839429;Berço Mini Cama 3 em 1 Soninho 100 MDF MarromAmadeirado;799897;Móveis para Quarto de Bebê / Berços;1.000000;29,17;29,17;30/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIK;000825926;314,92;31/07/2026;Reversa;boleto pendente;857607;Box para Banheiro Sanfonado 185x100cm PVC Preto;798713;Móveis para Banheiro / Acessórios para Móveis de Banheiro;1.000000;41,36;41,36;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIK;000825926;314,92;31/07/2026;Reversa;boleto pendente;969888;Guarda Roupa Casal 6 Portas 2 Gavetas 8 Prateleiras 1 Cabideiro California CinzaFreijóGrafite;763125;Móveis para Quarto / Guarda-Roupas;1.000000;60,00;60,00;27/07/2026;28/07/2026
175964;SAFARI;tAAAAKTIK;000825926;314,92;31/07/2026;Reversa;boleto pendente;148255658;Penteadeira para Quarto com Espelho Touch LED 7 Gavetas Iris Branco;752245;Móveis para Quarto / Penteadeira;1.000000;107,20;107,20;25/07/2026;26/07/2026
175964;SAFARI;tAAAAKTIK;000825926;314,92;31/07/2026;Reversa;boleto pendente;872441;Cômoda Infantil 2 Portas 7 Gavetas Trapézio MarromCinamomoOff White;684784;Móveis para Quarto / Cômodas para Quartos;1.000000;77,19;77,19;18/07/2026;25/07/2026
175964;SAFARI;tAAAAKTIC;017587384;475,15;31/07/2026;Reversa;boleto pendente;854274;Folha de Porta de Madeira 210x70cm Espessura 35cm Mso Eucatex Marrom;17581921;Portas;2.000000;12,44;24,89;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIC;017587384;475,15;31/07/2026;Reversa;boleto pendente;872521;Poltrona Decorativa Linho Bege Orion 77cm;17550413;Móveis para Sala de Estar / Poltronas para Sala de Estar;2.000000;58,00;116,00;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIC;017587384;475,15;31/07/2026;Reversa;boleto pendente;255042424;Torre Quente 4 Portas e 2 Nichos Greta Cinza;17580071;Móveis para Cozinha / Paneleiros;1.000000;46,26;46,26;28/07/2026;29/07/2026
175964;SAFARI;tAAAAKTIC;017587384;475,15;31/07/2026;Reversa;boleto pendente;695845;Sofá Cama Casal Retrátil e Reclinável 3 Lugares Veludo Cinza Palmeira 220cm CabeCasa MadeiraOriginals Madeiraoriginal;17571184;Móveis para Sala de Estar / Sofás / Sofá Cama;1.000000;264,00;264,00;25/07/2026;26/07/2026
175964;SAFARI;tAAAAKTIC;017587384;475,15;31/07/2026;Reversa;boleto pendente;973786;Escorregador para Beliche Extensível Family Casatema MadeiraOriginals BegeAmendoa;17571559;Móveis para Quarto / Acessórios para Quarto;1.000000;24,00;24,00;23/07/2026;23/07/2026
175964;SAFARI;tAAAAKTIU;000825929;333,87;31/07/2026;Reversa;boleto pendente;832256;Guarda Roupa Casal 8 Portas 6 Gavetas Master MarromJatobá;763193;Móveis para Quarto / Guarda-Roupas;1.000000;98,28;98,28;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIU;000825929;333,87;31/07/2026;Reversa;boleto pendente;175380194;Balcão Porta Tempero 20cm sem Tampo Arizona CabeCasa MadeiraOriginals MarromFigueiraBranco;795787;Móveis para Cozinha / Balcões para Cozinha;1.000000;51,29;51,29;29/07/2026;30/07/2026
175964;SAFARI;tAAAAKTIU;000825929;333,87;31/07/2026;Reversa;boleto pendente;534246;Conjunto Sala de Jantar Mesa Tampo de Vidro 4 Cadeiras Espanha Yescasa;772718;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;76,49;76,49;27/07/2026;28/07/2026
